word,level,pos,definition_url,voice_url
on the internet,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/internet#internet_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_internet_1_us_1.ogg
on the left,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/left_3#left_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_left_1_us_1.ogg
on the one hand,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1#hand_sng_51,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_one_hand_1_us_1.ogg
on the other hand,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1#hand_sng_51,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_other_hand_1_us_1.ogg
on the other side,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/side_1#side_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_other_side_1_us_1.ogg
on the part of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/part_1#part_sng_23,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_part_of_sb_1_us_1.ogg
on the phone,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/phone_1#phone_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_phone_1_us_1.ogg
on the street,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/street_1#street_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_street_1_us_1.ogg
on the wall,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/wall_1#wall_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_wall_1_us_1.ogg
on the way,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_65,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_way_1_us_1.ogg
on time,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_ti/on_time_1_us_1.ogg
on top of sth/sb,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/top_1#top_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_to/on_top_of_sth_1_us_1.ogg
on tv,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/television#television_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_tv/on_tv_1_us_1.ogg
once a…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/once_1#once_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/onc/once_/once_a_1_us_1.ogg
once again,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/once_1#once_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/onc/once_/once_again_1_us_1.ogg
one another,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/one-another#oneanother_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/one/one_a/one_another_1_us_1.ogg
one day,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/day#day_sng_30,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/one/one_d/one_day_1_us_2.ogg
one or two,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/one_1#one_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/one/one_o/one_or_two_1_us_1.ogg
opposed to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/opposed#opposed_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/opp/oppos/opposed_to_sth_1_us_1.ogg
or so,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/or_1#or_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/or_/or_so/or_so_1_us_1.ogg
or something,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/or_1#or_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/or_/or_so/or_something_1_us_1.ogg
or two,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/two#two_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/or_/or_tw/or_two_1_us_1.ogg
ordinary people,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/ordinary#ordinary_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ord/ordin/ordinary_people_1_us_1.ogg
other than,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/other#other_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oth/other/other_than_1_us_2.ogg
ought to,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/ought-to#oughtto_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oug/ought/ought_to_1_us_1.ogg
out of sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/out_1#out_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/out_o/out_of_sth_1_us_1.ogg
out there,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/there_1#there_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/out_t/out_there_1_us_2.ogg
over the course of…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/course_1#course_sng_14,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_the_course_of_1_us_1.ogg
over the years,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_the_years_1_us_1.ogg
over there,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/over_2#over_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_there_1_us_2.ogg
over time,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/over_/over_time_1_us_1.ogg
participate in sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/participate#participate_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/participate_in_sth_1_us_1.ogg
pay attention,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/attention_1#attention_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pay/pay_a/pay_attention_1_us_1.ogg
pay for sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/pay_1#pay_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pay/pay_f/pay_for_sth_1_us_1.ogg
per hour,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/per#per_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/per_h/per_hour_1_us_1.ogg
phone call,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/phone-call#phonecall_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/phone/phone_call_1_us_1.ogg
phone number,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/phone-number#phonenumber_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/phone/phone_number_1_us_1.ogg
pick sb/sth up,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/pick-up#pick_sng_91,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pic/pick_/pick_sb_up_1_us_1.ogg
plan for sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/plan_1#plan_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plan_/plan_for_sth_1_us_1.ogg
play with sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/play_1#play_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/play_/play_with_sb_1_us_1.ogg
point of view,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/point-of-view#pointofview_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/point/point_of_view_1_us_1.ogg
point out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/point-out#point_sng_62,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/point/point_out_1_us_1.ogg
police officer,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/police-officer#policeofficer_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/police_officer_1_us_3.ogg
police station,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/police-station#policestation_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/police_station_1_us_1.ogg
post office,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/post-office#postoffice_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/post_/post_office_1_us_4.ogg
potential for sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/potential_2#potential_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pot/poten/potential_for_sth_1_us_1.ogg
prepared to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/prepared#prepared_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prepa/prepared_to_do_sth_1_us_1.ogg
pretty good,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/pretty_1#pretty_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prett/pretty_good_1_us_1.ogg
pretty much,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/near_3#pretty_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prett/pretty_much_1_us_1.ogg
primary school,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/primary-school#primaryschool_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prima/primary_school_1_us_1.ogg
prime minister,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/prime-minister#primeminister_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prime/prime_minister_1_us_1.ogg
prior to,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/prior_1#prior_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/prior/prior_to_1_us_1.ogg
prove to be sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/prove#prove_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pro/prove/prove_to_be_sth_1_us_1.ogg
public transport,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/public-transport#publictransport_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pub/publi/public_transport_1_us_1.ogg
put it,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/put#put_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_i/put_it_1_us_1.ogg
put sth forward,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/put-forward#put_sng_168,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_forward_1_us_1.ogg
put sth on,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/put-on_1#put_sng_193,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_on_1_us_1.ogg
put sth together,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/put-together#put_sng_230,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_together_1_us_1.ogg
put sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/put-up#put_sng_236,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/put/put_s/put_sth_up_1_us_1.ogg
quality of life,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/quality-of-life#qualityoflife_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qua/quali/quality_of_life_1_us_1.ogg
quite a lot,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/quite#quite_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qui/quite/quite_a_lot_1_us_1.ogg
quite a…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/quite#quite_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/q/qui/quite/quite_a_1_us_1.ogg
raise money,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/raise_1#raise_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rai/raise/raise_money_1_us_1.ogg
ranging from,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/range_2#range_sng_14,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/ran/rangi/ranging_from_1_us_1.ogg
rather than,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/rather_1#rather_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rat/rathe/rather_than_1_us_2.ogg
reaction to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/reaction#reaction_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/react/reaction_to_sth_1_us_1.ogg
really enjoy,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/enjoy#enjoy_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reall/really_enjoy_1_us_1.ogg
really good,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/really#really_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reall/really_good_1_us_1.ogg
really like,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/like_3#like_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reall/really_like_1_us_1.ogg
reasons why,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/reason_1#reason2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rea/reaso/reasons_why_1_us_1.ogg
refer to sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/refer-to#refer_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/ref/refer/refer_to_sb_1_us_1.ogg
regarded as sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/regard_1#regard_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/reg/regar/regarded_as_sth_1_us_1.ogg
relate to sth/sb,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/relate-to#relate_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/relat/relate_to_sth_1_us_1.ogg
related to sth/sb,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/related#related_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/relat/related_to_sth_1_us_1.ogg
relevant to sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/relevant#relevant_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/relev/relevant_to_sb_1_us_1.ogg
rely on sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/rely-on#rely_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rel/rely_/rely_on_sb_1_us_1.ogg
report on sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/report_2#report_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rep/repor/report_on_sth_1_us_1.ogg
respect for sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/respect_1#respect_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/res/respe/respect_for_sb_1_us_1.ogg
respond to sth/sb,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/respond#respond_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/res/respo/respond_to_sth_1_us_1.ogg
result in sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/result_2#result_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/res/resul/result_in_sth_1_us_1.ogg
right now,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/right_2#right_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rig/right/right_now_1_us_1.ogg
rise in sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/rise_2#rise_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/ris/rise_/rise_in_sth_1_us_1.ogg
role model,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/role-model#rolemodel_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/rol/role_/role_model_1_us_1.ogg
run out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/run-out_1#runout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/run/run_o/run_out_1_us_3.ogg
run out of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/run-out_1#run_sng_167,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/r/run/run_o/run_out_of_sth_1_us_1.ogg
save money,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/save_1#save_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sav/save_/save_money_1_us_1.ogg
science fiction,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/science-fiction#sciencefiction_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sci/scien/science_fiction_1_us_1.ogg
search engine,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/search-engine#searchengine_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sea/searc/search_engine_1_us_2.ogg
search for sth/sb,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/search_2#search_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sea/searc/search_for_sth_1_us_1.ogg
secondary school,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/secondary-school#secondaryschool_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sec/secon/secondary_school_1_us_1.ogg
see you,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/see_1#see_sng_25,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/see_y/see_you_1_us_1.ogg
seek to do sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/seek#seek_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/see/seek_/seek_to_do_sth_1_us_1.ogg
set out,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/set-out#setout2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_o/set_out_1_us_1.ogg
set sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/set-up_1#set_sng_121,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_s/set_sth_up_1_us_1.ogg
set to do sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/set_3#set_sng_79,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_t/set_to_do_sth_1_us_1.ogg
short of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/short_1#short_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sho/short/short_of_sth_1_us_1.ogg
sit down,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/sit-down_1#sitdown4_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sit/sit_d/sit_down_1_us_3.ogg
slow down,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/slow_2#slow_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/slo/slow_/slow_down_1_us_1.ogg
so as to do sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/so_1#so_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_as/so_as_to_do_sth_1_us_1.ogg
so far,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/far_1#far_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_fa/so_far_1_us_1.ogg
so that…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/so_3#so_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_th/so_that_1_us_1.ogg
solution to sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/solution#solution_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solut/solution_to_sth_1_us_1.ogg
some kind of…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/some_1#some_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/some_/some_kind_of_1_us_1.ogg
someone else,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/someone#someone_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/someo/someone_else_1_us_1.ogg
something like…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/something_1#something_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somet/something_like_1_us_1.ogg
sort of sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sort_1#sort_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sort_/sort_of_sth_1_us_1.ogg
sort sb/sth/yourself out,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/sort-out_1#sort_sng_26,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sort_/sort_sb_out_1_us_1.ogg
sound like sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sound_2#sound_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sound/sound_like_sb_1_us_1.ogg
speak to sb,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/speak_1#speak_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/speak/speak_to_sb_1_us_1.ogg
spend time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/spend_1#spend_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/spe/spend/spend_time_1_us_1.ogg
stand up,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/stand-up_2#standup5_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stand/stand_up_1_us_1.ogg
start with sb/sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/start_1#start_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/start/start_with_sb_1_us_1.ogg
stay in,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/stay_1#stay_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sta/stay_/stay_in_1_us_1.ogg
stick to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/stick-to#stick_sng_72,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sti/stick/stick_to_sth_1_us_1.ogg
subject to sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/subject_2#subject_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sub/subje/subject_to_sth_1_us_1.ogg
succeed in doing sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/succeed#succeed_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/succe/succeed_in_doing_sth_1_us_1.ogg
such a/an…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/such#such_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/such_/such_a_1_us_1.ogg
such as,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/such#such_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suc/such_/such_as_1_us_1.ogg
suffer from sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/suffer#suffer_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/suf/suffe/suffer_from_sth_1_us_1.ogg
sum up,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/sum-up#sumup2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sum/sum_u/sum_up_1_us_1.ogg
sure to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/sure_1#sure_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sur/sure_/sure_to_do_sth_1_us_1.ogg
swimming pool,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/swimming-pool#swimmingpool_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/swi/swimm/swimming_pool_1_us_1.ogg
take advantage of sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/advantage_1#advantage_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_advantage_of_sb_1_us_1.ogg
take care of sb/sth/yourself,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/care_1#care_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_care_of_sb_1_us_1.ogg
take off,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/take-off_1#takeoff3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_off_1_us_5.ogg
take over,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/take-over#take_sng_193,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_over_1_us_2.ogg
take part,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/part_1#part_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_part_1_us_1.ogg
take place,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/place_1#place_sng_36,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_place_1_us_1.ogg
take sth into account,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/account_1#account_sng_20,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_into_account_1_us_1.ogg
take sth off,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/take-off_1#take_sng_170,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_off_1_us_1.ogg
take sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/take-up_1#take_sng_203,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_up_1_us_1.ogg
take sth/sb on,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/take-on#take_sng_180,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_sth_on_1_us_1.ogg
take up sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/take-up_1#take_sng_202,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tak/take_/take_up_sth_1_us_1.ogg
talk about sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/talk_1#talk_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tal/talk_/talk_about_sb_1_us_1.ogg
